measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,54,Slovakia,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.32611899762046714,0.3473639895920628,0.2927518225514693
1,Deaths,54,Slovakia,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,326.9571912018011,394.43734360504686,263.8129826021898
1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,102798.78194443727,111215.26334247865,94454.76691661184
1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.26284496814249414,0.284732068906026,0.23964910373092463
1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,121.94705173041177,131.9312662611807,112.04880183881735
1,Deaths,81,Germany,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,184322.6547664312,197583.29005084335,164517.16679417837
1,Deaths,81,Germany,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.1920276706659065,0.20567569914867717,0.17098715874181628
1,Deaths,81,Germany,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,217.0696628687603,232.68620026217238,193.74550555051866
1,Deaths,10,Cambodia,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,11456.15826159326,13756.896638751265,9345.90855237185
1,Deaths,10,Cambodia,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.10338349461639773,0.11823306145677301,0.09002271590734928
1,Deaths,10,Cambodia,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,69.00004245158307,82.8573096147036,56.290081905047444
1,Deaths,196,South Africa,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,30470.116621502777,32797.5949661788,27595.629876457187
1,Deaths,196,South Africa,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.05842128890648898,0.06320695430150337,0.05298593017045072
1,Deaths,196,South Africa,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,54.81377981737672,59.00076364482798,49.64276306387652
1,Deaths,39,Tajikistan,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,13512.921390381338,16248.309577611531,11366.26128540918
1,Deaths,39,Tajikistan,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.2774746237401012,0.29245000215058764,0.26149664788905264
1,Deaths,39,Tajikistan,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,142.35495668059303,171.17152828996655,119.74047551675005
1,Deaths,48,Hungary,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,35930.55574082676,41876.59873155563,30178.292050858156
1,Deaths,48,Hungary,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.2789400958713744,0.2954154652090669,0.25188539615403904
1,Deaths,48,Hungary,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,371.3977951398573,432.85933424024495,311.93926444171075
1,Deaths,94,Switzerland,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,12371.284465695651,14076.470159046266,10379.685733513574
1,Deaths,94,Switzerland,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.17719460122834005,0.2012753033685707,0.14906518309063102
1,Deaths,94,Switzerland,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,140.98002431218927,160.41188857591737,118.28426960202006
1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,34010.46977302135,41375.42924696984,27126.41387902993
1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.1933430838012794,0.20726966248507095,0.17684984341729587
1,Deaths,13,Malaysia,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,108.65477995335583,132.1839477757315,86.66197646254437
1,Deaths,7,Democratic People's Republic of Korea,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,35798.2216765873,42400.57643102319,30115.82505581467
1,Deaths,7,Democratic People's Republic of Korea,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.15109062018806818,0.168428917381881,0.13087874465102292
1,Deaths,7,Democratic People's Republic of Korea,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,136.4632769406426,161.63153734907004,114.80190865389855
1,Deaths,84,Ireland,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,5809.689863126266,6282.985778981733,5084.045919030587
1,Deaths,84,Ireland,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.1795667896920067,0.19260150166817847,0.15854452998190088
1,Deaths,84,Ireland,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,118.31501062126999,127.9537370646313,103.53718719598626
1,Deaths,6,China,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,1874006.9044104645,2131821.50256774,1612111.3391412627
1,Deaths,6,China,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.1759419817624693,0.18397541428087524,0.16157915678562143
1,Deaths,6,China,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,131.7542340447673,149.88018909105205,113.34136186134272
1,Deaths,175,Burundi,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,4028.6685774283355,5299.933851869553,3025.898761724218
1,Deaths,175,Burundi,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.04829128808991987,0.058602425037216355,0.03977479244868006
1,Deaths,175,Burundi,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,33.75688620633537,44.4090300555005,25.35451060524292
1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,2143.2911928494027,2722.983417630819,1657.679395396924
1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.1821928525121024,0.1920762083034052,0.16725699685727755
1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,154.47621547134676,196.25712761299,119.47608440704303
1,Deaths,143,Iraq,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,46847.941610020556,55510.862314939484,38262.59694969092
1,Deaths,143,Iraq,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.26093045473216936,0.2758684145256386,0.24156407719293554
1,Deaths,143,Iraq,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,111.22627951188915,131.79376671838247,90.8429731791414
1,Deaths,17,Sri Lanka,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,23968.739573743223,30756.82901097214,17942.293369470004
1,Deaths,17,Sri Lanka,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.17672183060894814,0.19363687923103143,0.15391482033192413
1,Deaths,17,Sri Lanka,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,109.67440290017191,140.7348453389808,82.09903177854189
1,Deaths,95,United Kingdom,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,93397.77465652993,98289.6742213186,84321.48001869724
1,Deaths,95,United Kingdom,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.15020158622298177,0.15804698049543037,0.13559532798363422
1,Deaths,95,United Kingdom,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,138.94250768786387,146.21990584203272,125.44022519631615
1,Deaths,183,Mauritius,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,1663.436031330901,1977.2423302814884,1381.6507492812204
1,Deaths,183,Mauritius,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.15530256151462932,0.16366585210772,0.14363681555493402
1,Deaths,183,Mauritius,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,130.29565826634513,154.87586304715543,108.22363498267524
1,Deaths,112,Grenada,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,105.19957025296337,114.17717920307041,96.07772977308205
1,Deaths,112,Grenada,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.1285488608572087,0.1358509100344218,0.1210707120024828
1,Deaths,112,Grenada,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,101.92249079184035,110.62043759285673,93.08480542792013
1,Deaths,522,Sudan,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,43187.35587253346,54936.10862046942,33612.6738465188
1,Deaths,522,Sudan,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.21371935589172236,0.2596090735874294,0.17338869847368552
1,Deaths,522,Sudan,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,105.82950957538112,134.6195273089569,82.36699646983176
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,295.83539270653137,326.2769790874413,262.9811802039693
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.23139937081586784,0.2465406112654626,0.21473793071874608
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,284.4972457366666,313.77213202390334,252.90219930793117
1,Deaths,144,Jordan,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,6110.95803606501,7285.931131861913,5195.842258430714
1,Deaths,144,Jordan,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.18944023494893264,0.20709056235416162,0.172907367672933
1,Deaths,144,Jordan,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,52.51445241031254,62.6115711204185,44.650414779733914
1,Deaths,180,Kenya,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,13716.646122494936,17133.308583368816,10677.836037873605
1,Deaths,180,Kenya,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.046693115888942635,0.05745833439707928,0.036711005854993525
1,Deaths,180,Kenya,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,27.308922252616348,34.11126800639494,21.25885523183821
1,Deaths,208,Guinea,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,5826.109495442859,7226.930770579847,4758.277909455869
1,Deaths,208,Guinea,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.05104723926788758,0.0572534575404744,0.045265109112431895
1,Deaths,208,Guinea,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,46.08115846779769,57.16084504340051,37.635227856765525
1,Deaths,78,Denmark,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,7169.751328320713,7763.032262036578,6278.226205999698
1,Deaths,78,Denmark,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.12948068195556858,0.13908533466741846,0.11388324984099604
1,Deaths,78,Denmark,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,123.5581717204954,133.782334892934,108.19428961181465
1,Deaths,320,Cook Islands,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,24.31356102896531,28.746758965009732,20.51358551316106
1,Deaths,320,Cook Islands,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.14700945511031938,0.15957415175484263,0.13349280123458082
1,Deaths,320,Cook Islands,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,135.17541179632343,159.8225359204083,114.04879630166826
1,Deaths,416,Tuvalu,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,22.668960356304797,29.180927642943185,18.126703686716155
1,Deaths,416,Tuvalu,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.21121723715991675,0.2280374782879109,0.19442221433858337
1,Deaths,416,Tuvalu,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,192.14509529285164,247.34138816064794,153.64432918339207
1,Deaths,128,Guatemala,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,9408.462040013344,11328.461132662502,7651.447250069802
1,Deaths,128,Guatemala,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.09937754651416576,0.10519102630277045,0.09193226901834237
1,Deaths,128,Guatemala,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,52.926432894547055,63.72721018444968,43.04250872296784
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,29689.06470090974,36175.78076272701,24089.21578876455
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.23122030184700887,0.2561338710521752,0.21001203855853642
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,83.08823359852983,101.24204830644467,67.4164177560276
1,Deaths,127,El Salvador,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,6481.972313074313,8121.222146529755,5054.8297657578405
1,Deaths,127,El Salvador,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.1614147839998251,0.17561226663468543,0.14128810111923468
1,Deaths,127,El Salvador,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,103.60972346877358,129.8119677452532,80.79786350761147
1,Deaths,85,Israel,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,6165.948468212812,6664.332444496824,5376.3741724817555
1,Deaths,85,Israel,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.12865889534588962,0.138661461912318,0.11270498684963391
1,Deaths,85,Israel,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,66.23227244871732,71.58572349870398,57.750965778225265
1,Deaths,86,Italy,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,101158.7175414219,111561.45462807118,85415.45684659155
1,Deaths,86,Italy,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.1574856171936182,0.17393841841527968,0.13330663936640963
1,Deaths,86,Italy,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,167.72243544824113,184.97030534918255,141.6199097360866
1,Deaths,191,Zambia,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,4833.051183767333,6056.28604224758,3823.828972515241
1,Deaths,191,Zambia,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.039165635683461396,0.045811350258915765,0.03241559285831893
1,Deaths,191,Zambia,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,26.50035792157149,33.20754150794543,20.966638371816398
1,Deaths,151,Qatar,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,830.0081369518168,1067.6030344506103,630.6073955097447
1,Deaths,151,Qatar,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.18760358429100862,0.20579803789477535,0.16892900464302696
1,Deaths,151,Qatar,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,28.975185092545352,37.269508757075386,22.0142010567826
1,Deaths,146,Lebanon,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,12251.419718739322,14092.288824166037,8865.72773950236
1,Deaths,146,Lebanon,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.36187227823645474,0.39949401270585355,0.2622562232784213
1,Deaths,146,Lebanon,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,236.6478011974644,272.2059353641717,171.24994684162948
1,Deaths,20,Viet Nam,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,74640.06068988757,88926.25465585945,61449.94544214719
1,Deaths,20,Viet Nam,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.11820242714174387,0.1338844383421582,0.10245371047981519
1,Deaths,20,Viet Nam,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,77.44919870588204,92.2730649379635,63.762662985873845
1,Deaths,213,Niger,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,6756.262876630454,8649.072102183143,5241.53481025422
1,Deaths,213,Niger,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.033435259333268796,0.04048055344048493,0.02682561143067866
1,Deaths,213,Niger,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,29.002620871536326,37.12788617770649,22.50034518529261
1,Deaths,212,Mauritania,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,1826.6417152427837,2256.0778980933046,1485.5499577311098
1,Deaths,212,Mauritania,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.08740669551264389,0.10322014770911538,0.06997785170064318
1,Deaths,212,Mauritania,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,45.503669292737115,56.20140048090728,37.00669563732773
1,Deaths,82,Greece,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,26142.446012084936,28068.32277814913,22942.032981760654
1,Deaths,82,Greece,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.20317526999356839,0.21723062247001906,0.18100759718947174
1,Deaths,82,Greece,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,252.89747503148496,271.5280718445869,221.93723611379843
1,Deaths,98,Chile,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,11986.385262884001,12844.343638976039,10801.629478315674
1,Deaths,98,Chile,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.10599649725921273,0.11314463488949,0.0959016016453103
1,Deaths,98,Chile,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,65.86519827384826,70.57968035603152,59.35496412525015
1,Deaths,206,Gambia,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,1205.6673311769027,1457.9421972454447,977.6298558719944
1,Deaths,206,Gambia,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.08933726593724575,0.10298963573260526,0.07463301399036411
1,Deaths,206,Gambia,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,53.68385684896397,64.91671308252818,43.53020097399059
1,Deaths,71,Australia,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,26633.262066932573,28854.96355196847,22749.378856101943
1,Deaths,71,Australia,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.15588456089749125,0.16860340477995,0.13359503043640863
1,Deaths,71,Australia,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,108.40580851461942,117.44883693367586,92.59717423661259
1,Deaths,53,Serbia,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,28365.381439218,33585.29556337108,23576.22235167428
1,Deaths,53,Serbia,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.24125945389871,0.2548549305226768,0.22553417392949146
1,Deaths,53,Serbia,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,324.2949502821538,383.9730404568507,269.5415844049369
1,Deaths,14,Maldives,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,307.84266217899835,359.58734714053446,259.6373828309179
1,Deaths,14,Maldives,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.20492729320321584,0.2207703949245914,0.18625511957985486
1,Deaths,14,Maldives,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,61.76444073601909,72.1463075802334,52.092707460380666
1,Deaths,186,Seychelles,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,107.6708933698695,120.23481059679635,95.68570899283918
1,Deaths,186,Seychelles,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.13505793884185446,0.14536074454891046,0.12500361268095456
1,Deaths,186,Seychelles,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,105.40954609135171,117.70959089055499,93.67607936265927
1,Deaths,131,Nicaragua,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,5091.064886511606,5799.639031189493,4368.905424587718
1,Deaths,131,Nicaragua,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.17452469153143696,0.18593153926870712,0.15888396926933104
1,Deaths,131,Nicaragua,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,78.1993815535437,89.08316738888946,67.10692357778544
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,64.45053709629234,73.98448502113708,55.14006543281971
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.18394268213047418,0.1951314722811023,0.1702079601327093
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,151.66803189085977,174.1037660686953,129.75819255057982
1,Deaths,26,Papua New Guinea,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,7083.795527056647,9722.30701272564,5169.15773279428
1,Deaths,26,Papua New Guinea,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.10156267639534652,0.12986802658659308,0.07958928751029833
1,Deaths,26,Papua New Guinea,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,71.79560524592043,98.53741736322021,52.390389674587084
1,Deaths,154,Tunisia,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,21457.029214025104,27280.550060171085,16189.464138782316
1,Deaths,154,Tunisia,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.31728647830753426,0.3482867661253871,0.2746839697598874
1,Deaths,154,Tunisia,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,185.4282976981248,235.7542559815099,139.90682241962188
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,36194.44822709673,46066.61153019963,28429.7115071566
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.19368418760596934,0.20426922526361302,0.17759824894504933
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,128.94818685358518,164.11925923105034,101.28513988158727
1,Deaths,179,Ethiopia,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,28409.12869695487,35645.20998037417,21139.413828457087
1,Deaths,179,Ethiopia,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.05081667340993654,0.0637306661613728,0.03736295443007188
1,Deaths,179,Ethiopia,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,26.404704368240736,33.13023928736436,19.647908903244197
1,Deaths,8,Taiwan (Province of China),3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,16672.300633506886,20667.438503511632,13459.99553815243
1,Deaths,8,Taiwan (Province of China),3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.09000115635874317,0.09627281762576675,0.08058797456528048
1,Deaths,8,Taiwan (Province of China),3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,70.58479874504204,87.49884130652529,56.9850014736576
1,Deaths,25,Micronesia (Federated States of),3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,173.20269226115414,227.2277068141711,123.34399754614095
1,Deaths,25,Micronesia (Federated States of),3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.18433983525653436,0.22407435357750377,0.14005308809419922
