measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,1995,564.5573253344488,578.2073250527463,542.3686955633145
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,1994,273547.8813322706,279987.53079632536,262287.71643116773
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,1994,0.36524617537247567,0.37365340505231126,0.35009478017821766
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,1994,527.1374524476327,539.5469085055803,505.4386748471662
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,1996,289958.66927026614,296506.6070439057,278670.76475771714
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,1996,0.37608800885703797,0.38449289037877915,0.3608695332126095
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,1996,567.1095407261581,579.9161865590206,545.03233103285
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,1997,286272.8341886708,292803.07963833725,274896.49480723403
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,1997,0.38512798625895833,0.393342361265841,0.3694739127605144
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,1997,564.1790333174473,577.0486706882434,541.7588404510841
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,1999,291288.0184471069,297731.16160269256,279214.6483158067
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,1999,0.4012517209714972,0.41040024747105885,0.3844871562053302
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,1999,582.1402519436036,595.0168989128057,558.0115741918983
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2000,303776.62665471475,310623.21157240233,291068.0439618426
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2000,0.4081783167002248,0.41713035047063224,0.39161150275661233
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2000,611.5697422586343,625.3534366118574,585.9845459005655
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,1998,277533.5356440673,284234.5829539556,265293.059127526
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,1998,0.3936231093968148,0.4025979886445721,0.37703885986395297
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,1998,550.8319131156137,564.131749839915,526.5377495962177
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2001,304414.3827389605,311141.0352611335,292222.4813066595
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2001,0.4155710232502398,0.4245098207840713,0.39858665683681466
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2001,617.4399322647743,631.0835184852743,592.7112491887391
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2003,319412.6865621526,326651.3090365267,307098.48115622526
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2003,0.43245969004328483,0.44222009660981465,0.41571638310607456
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2003,657.9950029650252,672.906675596919,632.6275521295731
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2002,314335.355555958,321511.01859038457,301821.9004365743
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2002,0.424076565973744,0.4333649241130474,0.40735718336221644
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2002,642.481690417372,657.1482942044953,616.9049754345982
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2004,327446.7745507398,335070.4656850958,313768.89637122315
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2004,0.437285108015637,0.4472312047015834,0.4197588182244628
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2004,679.9159931702476,695.7459537381914,651.515016737826
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2005,338172.9627356867,345851.87886737124,324325.8610990244
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2005,0.4444912927598843,0.4547909808879147,0.42634986029315336
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2005,707.8519733527692,723.9252155571476,678.8676981480447
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2006,329269.3039085601,337112.1333981,315523.7663843599
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2006,0.4493080032298185,0.4596702698070368,0.4305258476093119
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2006,694.4553289126698,710.9964843380699,665.464889569741
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2007,337476.9712287775,345794.899237564,322706.1582803195
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2007,0.45130508829514937,0.46206315984770846,0.43147691071099614
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2007,716.8264453821411,734.4943494935629,685.4521287800467
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2008,339139.6312996057,347744.8229143397,323744.50258433534
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2008,0.4549605214735758,0.4663661967260024,0.4344228699084229
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2008,725.2996240541764,743.7030828866446,692.3748932385473
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2009,316954.99493616767,325400.2278049761,301874.04827039526
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2009,0.4644320704865389,0.47646076597331066,0.44299020100462955
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2009,681.8019979342187,699.9685412446763,649.3613684071988
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2012,304899.2309912141,313585.18780028255,288221.5356474663
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2012,0.47328198982773945,0.48666138362561645,0.44728491785994273
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2012,664.2904179709698,683.2146962002572,627.9543695831983
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2010,313316.46958662604,321726.0040484956,298040.3377329108
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2010,0.4715350971581484,0.48414295548825603,0.44867111724871817
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2010,677.1475204056785,695.3224201041662,644.1323558349142
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2011,303973.69933842367,312477.420419671,288091.5038725465
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2011,0.4728606247314714,0.4860266911378647,0.4485330291104238
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2011,659.6784630594585,678.1330914216235,625.2111972475052
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2013,302882.7444593232,311846.4206747794,286141.3899220362
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2013,0.4749196693925563,0.4889276210028972,0.4476616881988593
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2013,662.5676212406299,682.176006783517,625.9452660387283
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2015,331170.8665080934,341600.2900577388,311535.143876314
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2015,0.46318630811085226,0.47728963051539136,0.4350634961805384
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2015,731.1866225785135,754.2135725669415,687.8332386761039
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2014,287373.26552685315,296539.79764881154,269882.6471279455
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2014,0.4669685595276671,0.4817027421157054,0.4386107382827164
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2014,631.1759593205614,651.3089897717855,592.7602151600845
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,325873.54882654763,371595.62383071537,284911.36526436557
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.4665416668847652,0.4840956451594759,0.43770908086950466
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,739.9081839725411,843.7218798236164,646.9020011750035
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2016,321749.61772340426,332070.27767480543,301872.502457179
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2016,0.4633439126598265,0.4777789017402563,0.43405101117611056
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2016,715.036668146688,737.9726714804003,670.8629831151557
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2017,319705.15460707754,343862.85001523007,291134.3020230676
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2017,0.46304293998397944,0.4778022280319766,0.4351146122657145
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2017,715.2315873747146,769.2762175131397,651.3140184777562
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2018,327567.0013240869,364332.88218046824,291846.5324428978
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2018,0.466455094868006,0.4828381956286702,0.43784016839126466
1,Deaths,63,Ukraine,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2018,738.0780823710887,820.9194269798946,657.5922731575414
