measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2014,2243.3992904175775,3033.3392224510526,1569.1792555521727
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2014,0.025649683675262602,0.03311090890855723,0.01870307532418416
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2014,23.353144298142006,31.576192820283808,16.33470677337155
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2016,2328.7190689725862,3175.3081869713683,1619.1530436191517
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2016,0.029993936762634392,0.03894742030307912,0.021690810461499004
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2016,26.655717969319817,36.3462130856874,18.533659750946136
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2015,2299.8041692968145,3116.8692458575515,1615.3088281102039
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2015,0.02799840732435755,0.03665662553177088,0.020252777539936265
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2015,25.058759070719418,33.96153312947533,17.600470200380624
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2018,2432.090682526222,3305.298171646763,1717.611098602494
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2018,0.032816724157143186,0.042239680653589885,0.02403060071349953
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2018,26.891273681126002,36.54620215030574,18.991376621813565
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2017,2368.3436305843334,3198.1252906034006,1662.702132028094
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2017,0.03127770963999397,0.04053721880814677,0.022693240768890677
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2017,26.98474327207584,36.43921802748411,18.94471291720505
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,2491.355362377645,3378.4035276309405,1743.791063948599
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.03427586986150412,0.04453938241183867,0.025070305456712523
1,Deaths,435,South Sudan,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,26.83793256280366,36.39359017734266,18.784854093720437
